"";"jahr";"gemnr";"n";"anz"
"5814";2022;"Rattenberg <70521>";"453,875";453,875
"5815";2022;"Reith im Alpbachtal <70522>";"2820,125";2820,125
"5816";2022;"Rettenschöss <70523>";"574,375";574,375
"5817";2022;"Scheffau am Wilden Kaiser <70524>";"1581,625";1581,625
"5818";2022;"Schwoich <70525>";"2576,5";2576,5
"5819";2022;"Söll <70526>";"3722,25";3722,25
"5820";2022;"Thiersee <70527>";"3141,75";3141,75
"5821";2022;"Angerberg <70528>";"1936";1936
"5822";2022;"Walchsee <70529>";"2131,125";2131,125
"5823";2022;"Wildschönau <70530>";"4352,375";4352,375
"5824";2022;"Wörgl <70531>";"14367,125";14367,125
"5825";2022;"Faggen <70601>";"387,5";387,5
"5826";2022;"Fendels <70602>";"280,75";280,75
"5827";2022;"Fiss <70603>";"1047,375";1047,375
"5828";2022;"Fließ <70604>";"3122,125";3122,125
"5829";2022;"Flirsch <70605>";"1012";1012
"5830";2022;"Galtür <70606>";"777,25";777,25
"5831";2022;"Grins <70607>";"1367";1367
"5832";2022;"Ischgl <70608>";"1590,375";1590,375
"5833";2022;"Kappl <70609>";"2530";2530
"5834";2022;"Kaunerberg <70610>";"456,25";456,25
"5835";2022;"Kaunertal <70611>";"625,625";625,625
"5836";2022;"Kauns <70612>";"529,875";529,875
"5837";2022;"Ladis <70613>";"535,625";535,625
"5838";2022;"Landeck <70614>";"7610,875";7610,875
"5839";2022;"Nauders <70615>";"1562,5";1562,5
"5840";2022;"Pettneu am Arlberg <70616>";"1461,625";1461,625
"5841";2022;"Pfunds <70617>";"2587,5";2587,5
"5842";2022;"Pians <70618>";"787,875";787,875
"5843";2022;"Prutz <70619>";"1855,875";1855,875
"5844";2022;"Ried im Oberinntal <70620>";"1289,75";1289,75
"5845";2022;"St. Anton am Arlberg <70621>";"2345,375";2345,375
"5846";2022;"Schönwies <70622>";"1752,375";1752,375
"5847";2022;"See <70623>";"1246,5";1246,5
"5848";2022;"Serfaus <70624>";"1167,25";1167,25
"5849";2022;"Spiss <70625>";"100,625";100,625
"5850";2022;"Stanz bei Landeck <70626>";"573,125";573,125
"5851";2022;"Strengen <70627>";"1234,25";1234,25
"5852";2022;"Tobadill <70628>";"504,875";504,875
"5853";2022;"Tösens <70629>";"760";760
"5854";2022;"Zams <70630>";"3557,875";3557,875
"5855";2022;"Abfaltersbach <70701>";"643,625";643,625
"5856";2022;"Ainet <70702>";"924,25";924,25
"5857";2022;"Amlach <70703>";"517,5";517,5
"5858";2022;"Anras <70704>";"1229,125";1229,125
"5859";2022;"Assling <70705>";"1761,125";1761,125
"5860";2022;"Außervillgraten <70706>";"735,75";735,75
"5861";2022;"Dölsach <70707>";"2303,5";2303,5
"5862";2022;"Gaimberg <70708>";"878,25";878,25
"5863";2022;"Hopfgarten in Defereggen <70709>";"671,75";671,75
"5864";2022;"Innervillgraten <70710>";"902,625";902,625
"5865";2022;"Iselsberg-Stronach <70711>";"607,875";607,875
"5866";2022;"Kals am Großglockner <70712>";"1120";1120
"5867";2022;"Kartitsch <70713>";"746,5";746,5
"5868";2022;"Lavant <70714>";"343,375";343,375
"5869";2022;"Leisach <70715>";"707,875";707,875
"5870";2022;"Lienz <70716>";"11949,125";11949,125
"5871";2022;"Matrei in Osttirol <70717>";"4619";4619
"5872";2022;"Nikolsdorf <70718>";"885,375";885,375
"5873";2022;"Nußdorf-Debant <70719>";"3420,75";3420,75
"5874";2022;"Oberlienz <70720>";"1468,125";1468,125
"5875";2022;"Obertilliach <70721>";"671,25";671,25
"5876";2022;"Prägraten am Großvenediger <70723>";"1141,5";1141,5
"5877";2022;"St. Jakob in Defereggen <70724>";"816,75";816,75
"5878";2022;"St. Johann im Walde <70725>";"304,5";304,5
"5879";2022;"St. Veit in Defereggen <70726>";"629,25";629,25
"5880";2022;"Schlaiten <70727>";"450,375";450,375
"5881";2022;"Sillian <70728>";"2031,125";2031,125
"5882";2022;"Strassen <70729>";"798,125";798,125
"5883";2022;"Tessenberg ^<70730>";"-";NA
"5884";2022;"Thurn <70731>";"627,25";627,25
"5885";2022;"Tristach <70732>";"1520,25";1520,25
"5886";2022;"Untertilliach <70733>";"218,625";218,625
"5887";2022;"Virgen <70734>";"2211,375";2211,375
"5888";2022;"Heinfels <70735>";"1003,375";1003,375
"5889";2022;"Bach <70801>";"645,875";645,875
"5890";2022;"Berwang <70802>";"602,625";602,625
"5891";2022;"Biberwier <70803>";"648,5";648,5
"5892";2022;"Bichlbach <70804>";"763,75";763,75
"5893";2022;"Breitenwang <70805>";"1473,5";1473,5
"5894";2022;"Ehenbichl <70806>";"836,75";836,75
"5895";2022;"Ehrwald <70807>";"2621,25";2621,25
"5896";2022;"Elbigenalp <70808>";"906,375";906,375
"5897";2022;"Elmen <70809>";"392,625";392,625
"5898";2022;"Forchach <70810>";"253,625";253,625
"5899";2022;"Grän <70811>";"613,5";613,5
"5900";2022;"Gramais <70812>";"40,375";40,375
"5901";2022;"Häselgehr <70813>";"672,75";672,75
"5902";2022;"Heiterwang <70814>";"535,75";535,75
"5903";2022;"Hinterhornbach <70815>";"93,125";93,125
"5904";2022;"Höfen <70816>";"1264,125";1264,125
"5905";2022;"Holzgau <70817>";"378,25";378,25
"5906";2022;"Jungholz <70818>";"294,125";294,125
"5907";2022;"Kaisers <70819>";"75,5";75,5
"5908";2022;"Lechaschau <70820>";"2090";2090
"5909";2022;"Lermoos <70821>";"1140,375";1140,375
"5910";2022;"Musau <70822>";"385,375";385,375
"5911";2022;"Namlos <70823>";"61,75";61,75
"5912";2022;"Nesselwängle <70824>";"463,875";463,875
"5913";2022;"Pfafflar <70825>";"92,625";92,625
"5914";2022;"Pflach <70826>";"1594,75";1594,75
"5915";2022;"Pinswang <70827>";"420,875";420,875
"5916";2022;"Reutte <70828>";"7084,625";7084,625
"5917";2022;"Schattwald <70829>";"453,75";453,75
"5918";2022;"Stanzach <70830>";"513,625";513,625
"5919";2022;"Steeg <70831>";"662,25";662,25
"5920";2022;"Tannheim <70832>";"1155,625";1155,625
"5921";2022;"Vils <70833>";"1504,5";1504,5
"5922";2022;"Vorderhornbach <70834>";"274,125";274,125
"5923";2022;"Wängle <70835>";"965,5";965,5
"5924";2022;"Weißenbach am Lech <70836>";"1261,625";1261,625
"5925";2022;"Zöblen <70837>";"245";245
"5926";2022;"Achenkirch <70901>";"2246,125";2246,125
"5927";2022;"Aschau im Zillertal <70902>";"1882,625";1882,625
"5928";2022;"Brandberg <70903>";"367,75";367,75
"5929";2022;"Bruck am Ziller <70904>";"1140,25";1140,25
"5930";2022;"Buch in Tirol <70905>";"2602,25";2602,25
"5931";2022;"Eben am Achensee <70907>";"3434,75";3434,75
"5932";2022;"Finkenberg <70908>";"1420,5";1420,5
"5933";2022;"Fügen <70909>";"4324";4324
"5934";2022;"Fügenberg <70910>";"1478,125";1478,125
"5935";2022;"Gallzein <70911>";"706,5";706,5
"5936";2022;"Gerlos <70912>";"800,25";800,25
"5937";2022;"Gerlosberg <70913>";"485,375";485,375
"5938";2022;"Hainzenberg <70914>";"738,5";738,5
"5939";2022;"Hart im Zillertal <70915>";"1632,625";1632,625
"5940";2022;"Hippach <70916>";"1450,375";1450,375
"5941";2022;"Jenbach <70917>";"7402,375";7402,375
"5942";2022;"Kaltenbach <70918>";"1322,375";1322,375
"5943";2022;"Mayrhofen <70920>";"3957";3957
"5944";2022;"Pill <70921>";"1234,375";1234,375
"5945";2022;"Ramsau im Zillertal <70922>";"1697,375";1697,375
"5946";2022;"Ried im Zillertal <70923>";"1257,375";1257,375
"5947";2022;"Rohrberg <70924>";"574,375";574,375
"5948";2022;"Schlitters <70925>";"1545,625";1545,625
"5949";2022;"Schwaz <70926>";"14007";14007
"5950";2022;"Schwendau <70927>";"1790,875";1790,875
"5951";2022;"Stans <70928>";"2199,75";2199,75
"5952";2022;"Steinberg am Rofan <70929>";"291,625";291,625
"5953";2022;"Strass im Zillertal <70930>";"854,5";854,5
"5954";2022;"Stumm <70931>";"1903,875";1903,875
"5955";2022;"Stummerberg <70932>";"855,875";855,875
"5956";2022;"Terfens <70933>";"2286";2286
"5957";2022;"Tux <70934>";"1927,75";1927,75
"5958";2022;"Uderns <70935>";"1893,875";1893,875
"5959";2022;"Vomp <70936>";"5360,75";5360,75
"5960";2022;"Weer <70937>";"1741";1741
"5961";2022;"Weerberg <70938>";"2498,875";2498,875
"5962";2022;"Wiesing <70939>";"2174";2174
"5963";2022;"Zell am Ziller <70940>";"1698,625";1698,625
"5964";2022;"Zellberg <70941>";"671";671
"5965";2023;"Innsbruck <70101>";"131568";131568
"5966";2023;"Arzl im Pitztal <70201>";"3151,375";3151,375
"5967";2023;"Haiming <70202>";"4896,875";4896,875
"5968";2023;"Imst <70203>";"11111,125";11111,125
"5969";2023;"Imsterberg <70204>";"821,875";821,875
"5970";2023;"Jerzens <70205>";"914,625";914,625
"5971";2023;"Karres <70206>";"638,625";638,625
"5972";2023;"Karrösten <70207>";"715,5";715,5
"5973";2023;"Längenfeld <70208>";"4894,5";4894,5
"5974";2023;"Mieming <70209>";"3957,375";3957,375
"5975";2023;"Mils bei Imst <70210>";"658,5";658,5
"5976";2023;"Mötz <70211>";"1351,5";1351,5
"5977";2023;"Nassereith <70212>";"2228,5";2228,5
"5978";2023;"Obsteig <70213>";"1505,125";1505,125
"5979";2023;"Oetz <70214>";"2382,25";2382,25
"5980";2023;"Rietz <70215>";"2512,25";2512,25
"5981";2023;"Roppen <70216>";"1933,75";1933,75
"5982";2023;"St. Leonhard im Pitztal <70217>";"1452,75";1452,75
"5983";2023;"Sautens <70218>";"1593,875";1593,875
"5984";2023;"Silz <70219>";"2617,875";2617,875
"5985";2023;"Sölden <70220>";"3073,625";3073,625
"5986";2023;"Stams <70221>";"1606,875";1606,875
"5987";2023;"Tarrenz <70222>";"2847,625";2847,625
"5988";2023;"Umhausen <70223>";"3484,75";3484,75
"5989";2023;"Wenns <70224>";"2165";2165
"5990";2023;"Absam <70301>";"7359,625";7359,625
"5991";2023;"Aldrans <70302>";"2806,125";2806,125
"5992";2023;"Ampass <70303>";"1867,5";1867,5
"5993";2023;"Axams <70304>";"6297,75";6297,75
"5994";2023;"Baumkirchen <70305>";"1274,625";1274,625
"5995";2023;"Birgitz <70306>";"1501,625";1501,625
"5996";2023;"Ellbögen <70307>";"1169,375";1169,375
"5997";2023;"Flaurling <70308>";"1307,5";1307,5
"5998";2023;"Fritzens <70309>";"2193,125";2193,125
"5999";2023;"Fulpmes <70310>";"4566,875";4566,875
"6000";2023;"Gnadenwald <70311>";"853,25";853,25
"6001";2023;"Götzens <70312>";"4170,875";4170,875
"6002";2023;"Gries am Brenner <70313>";"1349,25";1349,25
"6003";2023;"Gries im Sellrain <70314>";"631,125";631,125
"6004";2023;"Grinzens <70315>";"1469,875";1469,875
"6005";2023;"Gschnitz <70317>";"454,125";454,125
"6006";2023;"Hatting <70318>";"1512,25";1512,25
"6007";2023;"Inzing <70319>";"4075,5";4075,5
"6008";2023;"Kematen in Tirol <70320>";"3271,125";3271,125
"6009";2023;"Kolsass <70322>";"1659,875";1659,875
"6010";2023;"Kolsassberg <70323>";"859";859
"6011";2023;"Kreith ^<70324>";"-";NA
"6012";2023;"Lans <70325>";"1170";1170
"6013";2023;"Leutasch <70326>";"2503";2503
"6014";2023;"Matrei am Brenner <70370>";"3564,375";3564,375
"6015";2023;"Matrei am Brenner ^<70327>";"-";NA
"6016";2023;"Mieders <70328>";"1995,5";1995,5
"6017";2023;"Mils <70329>";"4625,75";4625,75
"6018";2023;"Mühlbachl ^<70330>";"-";NA
"6019";2023;"Mutters <70331>";"2283,25";2283,25
"6020";2023;"Natters <70332>";"2104,75";2104,75
"6021";2023;"Navis <70333>";"2052";2052
"6022";2023;"Neustift im Stubaital <70334>";"5007,25";5007,25
"6023";2023;"Oberhofen im Inntal <70335>";"1909,75";1909,75
"6024";2023;"Obernberg am Brenner <70336>";"404,75";404,75
"6025";2023;"Oberperfuss <70337>";"3094,875";3094,875
"6026";2023;"Patsch <70338>";"1139,625";1139,625
"6027";2023;"Pettnau <70339>";"1105,375";1105,375
"6028";2023;"Pfaffenhofen <70340>";"1285,625";1285,625
"6029";2023;"Pfons ^<70341>";"-";NA
"6030";2023;"Polling in Tirol <70342>";"1374";1374
"6031";2023;"Ranggen <70343>";"1125";1125
"6032";2023;"Reith bei Seefeld <70344>";"1564,375";1564,375
"6033";2023;"Rinn <70345>";"1934,375";1934,375
"6034";2023;"Rum <70346>";"9405,625";9405,625
"6035";2023;"St. Sigmund im Sellrain <70347>";"187,375";187,375
"6036";2023;"Scharnitz <70348>";"1437,125";1437,125
"6037";2023;"Schmirn <70349>";"872,5";872,5
"6038";2023;"Schönberg im Stubaital <70350>";"1068,125";1068,125
"6039";2023;"Seefeld in Tirol <70351>";"3606,875";3606,875
"6040";2023;"Sellrain <70352>";"1339,125";1339,125
"6041";2023;"Sistrans <70353>";"2288,875";2288,875
"6042";2023;"Hall in Tirol <70354>";"14681,375";14681,375
"6043";2023;"Steinach am Brenner <70355>";"3697";3697
"6044";2023;"Telfes im Stubai <70356>";"1617,5";1617,5
"6045";2023;"Telfs <70357>";"16256,375";16256,375
"6046";2023;"Thaur <70358>";"4363,375";4363,375
"6047";2023;"Trins <70359>";"1379,25";1379,25
"6048";2023;"Tulfes <70360>";"1720,25";1720,25
"6049";2023;"Unterperfuss <70361>";"239,375";239,375
"6050";2023;"Vals <70362>";"523,875";523,875
"6051";2023;"Vögelsberg ^<70363>";"-";NA
"6052";2023;"Völs <70364>";"7248,375";7248,375
"6053";2023;"Volders <70365>";"4551,625";4551,625
"6054";2023;"Wattenberg <70366>";"784,25";784,25
"6055";2023;"Wattens <70367>";"8139,5";8139,5
"6056";2023;"Wildermieming <70368>";"1002,5";1002,5
"6057";2023;"Zirl <70369>";"8279,75";8279,75
"6058";2023;"Aurach bei Kitzbühel <70401>";"1145";1145
"6059";2023;"Brixen im Thale <70402>";"2688,5";2688,5
"6060";2023;"Fieberbrunn <70403>";"4553,5";4553,5
"6061";2023;"Going am Wilden Kaiser <70404>";"1958,5";1958,5
"6062";2023;"Hochfilzen <70405>";"1305,5";1305,5
"6063";2023;"Hopfgarten im Brixental <70406>";"5767,75";5767,75
"6064";2023;"Itter <70407>";"1186,875";1186,875
"6065";2023;"Jochberg <70408>";"1524,25";1524,25
"6066";2023;"Kirchberg in Tirol <70409>";"5311,75";5311,75
"6067";2023;"Kirchdorf in Tirol <70410>";"4110,125";4110,125
"6068";2023;"Kitzbühel <70411>";"8282";8282
"6069";2023;"Kössen <70412>";"4569,375";4569,375
"6070";2023;"Oberndorf in Tirol <70413>";"2415,375";2415,375
"6071";2023;"Reith bei Kitzbühel <70414>";"1735,75";1735,75
"6072";2023;"St. Jakob in Haus <70415>";"828,125";828,125
"6073";2023;"St. Johann in Tirol <70416>";"9874";9874
"6074";2023;"St. Ulrich am Pillersee <70417>";"1940,625";1940,625
"6075";2023;"Schwendt <70418>";"914,375";914,375
"6076";2023;"Waidring <70419>";"2080,75";2080,75
"6077";2023;"Westendorf <70420>";"3674";3674
"6078";2023;"Alpbach <70501>";"2560,125";2560,125
"6079";2023;"Angath <70502>";"1015,25";1015,25
"6080";2023;"Bad Häring <70503>";"2984,875";2984,875
"6081";2023;"Brandenberg <70504>";"1535,125";1535,125
"6082";2023;"Breitenbach am Inn <70505>";"3539,125";3539,125
"6083";2023;"Brixlegg <70506>";"3080,375";3080,375
"6084";2023;"Buchberg am Kaiser ^<70507>";"-";NA
"6085";2023;"Ebbs <70508>";"5898,625";5898,625
"6086";2023;"Ellmau <70509>";"2931,625";2931,625
"6087";2023;"Erl <70510>";"1605,125";1605,125
"6088";2023;"Kirchbichl <70511>";"6002,5";6002,5
"6089";2023;"Kramsach <70512>";"5025,625";5025,625
"6090";2023;"Kufstein <70513>";"20056,375";20056,375
"6091";2023;"Kundl <70514>";"4927,25";4927,25
"6092";2023;"Langkampfen <70515>";"4235,375";4235,375
"6093";2023;"Mariastein <70516>";"444,375";444,375
"6094";2023;"Münster <70517>";"3581,375";3581,375
"6095";2023;"Niederndorf <70518>";"2878,125";2878,125
"6096";2023;"Niederndorferberg <70519>";"738,25";738,25
"6097";2023;"Radfeld <70520>";"2569";2569
"6098";2023;"Rattenberg <70521>";"459,125";459,125
"6099";2023;"Reith im Alpbachtal <70522>";"2805,5";2805,5
"6100";2023;"Rettenschöss <70523>";"578,875";578,875
"6101";2023;"Scheffau am Wilden Kaiser <70524>";"1573,875";1573,875
"6102";2023;"Schwoich <70525>";"2623,875";2623,875
"6103";2023;"Söll <70526>";"3751,125";3751,125
"6104";2023;"Thiersee <70527>";"3160,75";3160,75
"6105";2023;"Angerberg <70528>";"1956,25";1956,25
"6106";2023;"Walchsee <70529>";"2176,875";2176,875
"6107";2023;"Wildschönau <70530>";"4370,375";4370,375
"6108";2023;"Wörgl <70531>";"14456";14456
"6109";2023;"Faggen <70601>";"390,25";390,25
"6110";2023;"Fendels <70602>";"283,5";283,5
"6111";2023;"Fiss <70603>";"1058,625";1058,625
"6112";2023;"Fließ <70604>";"3140,75";3140,75
"6113";2023;"Flirsch <70605>";"1033,75";1033,75
"6114";2023;"Galtür <70606>";"778,625";778,625
"6115";2023;"Grins <70607>";"1362,25";1362,25
"6116";2023;"Ischgl <70608>";"1611,625";1611,625
"6117";2023;"Kappl <70609>";"2542,375";2542,375
"6118";2023;"Kaunerberg <70610>";"453,75";453,75
"6119";2023;"Kaunertal <70611>";"632,875";632,875
"6120";2023;"Kauns <70612>";"540";540
"6121";2023;"Ladis <70613>";"547,75";547,75
"6122";2023;"Landeck <70614>";"7615,875";7615,875
"6123";2023;"Nauders <70615>";"1569,75";1569,75
"6124";2023;"Pettneu am Arlberg <70616>";"1457,625";1457,625
"6125";2023;"Pfunds <70617>";"2605,125";2605,125
"6126";2023;"Pians <70618>";"793,125";793,125
"6127";2023;"Prutz <70619>";"1886,25";1886,25
"6128";2023;"Ried im Oberinntal <70620>";"1322,625";1322,625
"6129";2023;"St. Anton am Arlberg <70621>";"2352";2352
"6130";2023;"Schönwies <70622>";"1758,125";1758,125
"6131";2023;"See <70623>";"1234,375";1234,375
"6132";2023;"Serfaus <70624>";"1191,5";1191,5
"6133";2023;"Spiss <70625>";"100,375";100,375
"6134";2023;"Stanz bei Landeck <70626>";"576,125";576,125
"6135";2023;"Strengen <70627>";"1219,75";1219,75
"6136";2023;"Tobadill <70628>";"496,875";496,875
"6137";2023;"Tösens <70629>";"763,125";763,125
"6138";2023;"Zams <70630>";"3638,625";3638,625
"6139";2023;"Abfaltersbach <70701>";"643,75";643,75
"6140";2023;"Ainet <70702>";"913";913
"6141";2023;"Amlach <70703>";"524";524
"6142";2023;"Anras <70704>";"1219,625";1219,625
"6143";2023;"Assling <70705>";"1752,25";1752,25
"6144";2023;"Außervillgraten <70706>";"731,75";731,75
"6145";2023;"Dölsach <70707>";"2308,75";2308,75
"6146";2023;"Gaimberg <70708>";"874,875";874,875
"6147";2023;"Hopfgarten in Defereggen <70709>";"663,375";663,375
"6148";2023;"Innervillgraten <70710>";"896,375";896,375
"6149";2023;"Iselsberg-Stronach <70711>";"609,625";609,625
"6150";2023;"Kals am Großglockner <70712>";"1115,375";1115,375
"6151";2023;"Kartitsch <70713>";"758,25";758,25
"6152";2023;"Lavant <70714>";"350,5";350,5
"6153";2023;"Leisach <70715>";"709,625";709,625
"6154";2023;"Lienz <70716>";"12025,125";12025,125
"6155";2023;"Matrei in Osttirol <70717>";"4612,75";4612,75
"6156";2023;"Nikolsdorf <70718>";"878";878
"6157";2023;"Nußdorf-Debant <70719>";"3399,125";3399,125
"6158";2023;"Oberlienz <70720>";"1476,25";1476,25
"6159";2023;"Obertilliach <70721>";"667,625";667,625
"6160";2023;"Prägraten am Großvenediger <70723>";"1128,875";1128,875
"6161";2023;"St. Jakob in Defereggen <70724>";"816";816
"6162";2023;"St. Johann im Walde <70725>";"302";302
"6163";2023;"St. Veit in Defereggen <70726>";"623,875";623,875
"6164";2023;"Schlaiten <70727>";"467";467
"6165";2023;"Sillian <70728>";"2016,625";2016,625
"6166";2023;"Strassen <70729>";"803,875";803,875
"6167";2023;"Tessenberg ^<70730>";"-";NA
"6168";2023;"Thurn <70731>";"634,5";634,5
"6169";2023;"Tristach <70732>";"1518,625";1518,625
"6170";2023;"Untertilliach <70733>";"212,125";212,125
"6171";2023;"Virgen <70734>";"2205,375";2205,375
"6172";2023;"Heinfels <70735>";"1005,75";1005,75
"6173";2023;"Bach <70801>";"647,875";647,875
"6174";2023;"Berwang <70802>";"630,5";630,5
"6175";2023;"Biberwier <70803>";"663,125";663,125
"6176";2023;"Bichlbach <70804>";"759,375";759,375
"6177";2023;"Breitenwang <70805>";"1462,5";1462,5
"6178";2023;"Ehenbichl <70806>";"827,25";827,25
"6179";2023;"Ehrwald <70807>";"2597,875";2597,875
"6180";2023;"Elbigenalp <70808>";"905,25";905,25
"6181";2023;"Elmen <70809>";"396,375";396,375
"6182";2023;"Forchach <70810>";"245,875";245,875
"6183";2023;"Grän <70811>";"611,125";611,125
"6184";2023;"Gramais <70812>";"41,375";41,375
"6185";2023;"Häselgehr <70813>";"678,125";678,125
"6186";2023;"Heiterwang <70814>";"541,875";541,875
"6187";2023;"Hinterhornbach <70815>";"92,5";92,5
"6188";2023;"Höfen <70816>";"1277,75";1277,75
"6189";2023;"Holzgau <70817>";"391,5";391,5
"6190";2023;"Jungholz <70818>";"298";298
"6191";2023;"Kaisers <70819>";"72,125";72,125
"6192";2023;"Lechaschau <70820>";"2097,625";2097,625
"6193";2023;"Lermoos <70821>";"1161,5";1161,5
"6194";2023;"Musau <70822>";"383,125";383,125
"6195";2023;"Namlos <70823>";"58,125";58,125
"6196";2023;"Nesselwängle <70824>";"470,875";470,875
"6197";2023;"Pfafflar <70825>";"93,5";93,5
"6198";2023;"Pflach <70826>";"1609,75";1609,75
"6199";2023;"Pinswang <70827>";"420,375";420,375
"6200";2023;"Reutte <70828>";"7202,25";7202,25
"6201";2023;"Schattwald <70829>";"455,125";455,125
"6202";2023;"Stanzach <70830>";"515,25";515,25
"6203";2023;"Steeg <70831>";"658,5";658,5
"6204";2023;"Tannheim <70832>";"1167,125";1167,125
"6205";2023;"Vils <70833>";"1506,125";1506,125
"6206";2023;"Vorderhornbach <70834>";"270";270
"6207";2023;"Wängle <70835>";"985,375";985,375
"6208";2023;"Weißenbach am Lech <70836>";"1268,5";1268,5
"6209";2023;"Zöblen <70837>";"250";250
"6210";2023;"Achenkirch <70901>";"2269,25";2269,25
"6211";2023;"Aschau im Zillertal <70902>";"1866";1866
"6212";2023;"Brandberg <70903>";"379,375";379,375
"6213";2023;"Bruck am Ziller <70904>";"1123,5";1123,5
"6214";2023;"Buch in Tirol <70905>";"2613,625";2613,625
"6215";2023;"Eben am Achensee <70907>";"3514,375";3514,375
"6216";2023;"Finkenberg <70908>";"1439,75";1439,75
"6217";2023;"Fügen <70909>";"4322";4322
"6218";2023;"Fügenberg <70910>";"1516,875";1516,875
"6219";2023;"Gallzein <70911>";"706,5";706,5
"6220";2023;"Gerlos <70912>";"795,75";795,75
"6221";2023;"Gerlosberg <70913>";"482,875";482,875
"6222";2023;"Hainzenberg <70914>";"737,875";737,875
"6223";2023;"Hart im Zillertal <70915>";"1646";1646
"6224";2023;"Hippach <70916>";"1451";1451
"6225";2023;"Jenbach <70917>";"7532,25";7532,25
"6226";2023;"Kaltenbach <70918>";"1321,125";1321,125
"6227";2023;"Mayrhofen <70920>";"3970,125";3970,125
"6228";2023;"Pill <70921>";"1259,625";1259,625
"6229";2023;"Ramsau im Zillertal <70922>";"1733,375";1733,375
