"jahr","gemnr","gemname","geschl","alter","n","typ"
2002,"70727","Schlaiten ","weiblich","70 bis 74 Jahre",5,"Suburbaner Raum"
2002,"70727","Schlaiten ","weiblich","75 bis 79 Jahre",18,"Suburbaner Raum"
2002,"70727","Schlaiten ","weiblich","80 bis 84 Jahre",6,"Suburbaner Raum"
2002,"70727","Schlaiten ","weiblich","85 bis 89 Jahre",1,"Suburbaner Raum"
2002,"70727","Schlaiten ","weiblich","90 bis 94 Jahre",1,"Suburbaner Raum"
2002,"70727","Schlaiten ","weiblich","95 bis 99 Jahre",0,"Suburbaner Raum"
2002,"70727","Schlaiten ","weiblich","100 Jahre und älter",0,"Suburbaner Raum"
2002,"70728","Sillian ","männlich","45 bis 49 Jahre",50,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","50 bis 54 Jahre",42,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","55 bis 59 Jahre",43,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","60 bis 64 Jahre",50,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","65 bis 69 Jahre",48,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","70 bis 74 Jahre",57,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","75 bis 79 Jahre",27,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","80 bis 84 Jahre",13,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","85 bis 89 Jahre",7,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","90 bis 94 Jahre",0,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70728","Sillian ","männlich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","45 bis 49 Jahre",48,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","50 bis 54 Jahre",42,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","55 bis 59 Jahre",42,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","60 bis 64 Jahre",45,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","65 bis 69 Jahre",60,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","70 bis 74 Jahre",55,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","75 bis 79 Jahre",54,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","80 bis 84 Jahre",20,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","85 bis 89 Jahre",16,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","90 bis 94 Jahre",8,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","95 bis 99 Jahre",2,"Ländlicher Raum"
2002,"70728","Sillian ","weiblich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","45 bis 49 Jahre",20,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","50 bis 54 Jahre",26,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","55 bis 59 Jahre",18,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","60 bis 64 Jahre",13,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","65 bis 69 Jahre",19,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","70 bis 74 Jahre",14,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","75 bis 79 Jahre",8,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","80 bis 84 Jahre",6,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","85 bis 89 Jahre",2,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","90 bis 94 Jahre",3,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70729","Strassen ","männlich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","45 bis 49 Jahre",25,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","50 bis 54 Jahre",18,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","55 bis 59 Jahre",15,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","60 bis 64 Jahre",25,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","65 bis 69 Jahre",11,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","70 bis 74 Jahre",13,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","75 bis 79 Jahre",16,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","80 bis 84 Jahre",7,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","85 bis 89 Jahre",9,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","90 bis 94 Jahre",2,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70729","Strassen ","weiblich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70731","Thurn ","männlich","45 bis 49 Jahre",17,"Städte"
2002,"70731","Thurn ","männlich","50 bis 54 Jahre",15,"Städte"
2002,"70731","Thurn ","männlich","55 bis 59 Jahre",15,"Städte"
2002,"70731","Thurn ","männlich","60 bis 64 Jahre",16,"Städte"
2002,"70731","Thurn ","männlich","65 bis 69 Jahre",10,"Städte"
2002,"70731","Thurn ","männlich","70 bis 74 Jahre",8,"Städte"
2002,"70731","Thurn ","männlich","75 bis 79 Jahre",11,"Städte"
2002,"70731","Thurn ","männlich","80 bis 84 Jahre",2,"Städte"
2002,"70731","Thurn ","männlich","85 bis 89 Jahre",2,"Städte"
2002,"70731","Thurn ","männlich","90 bis 94 Jahre",1,"Städte"
2002,"70731","Thurn ","männlich","95 bis 99 Jahre",0,"Städte"
2002,"70731","Thurn ","männlich","100 Jahre und älter",0,"Städte"
2002,"70731","Thurn ","weiblich","45 bis 49 Jahre",12,"Städte"
2002,"70731","Thurn ","weiblich","50 bis 54 Jahre",19,"Städte"
2002,"70731","Thurn ","weiblich","55 bis 59 Jahre",20,"Städte"
2002,"70731","Thurn ","weiblich","60 bis 64 Jahre",15,"Städte"
2002,"70731","Thurn ","weiblich","65 bis 69 Jahre",13,"Städte"
2002,"70731","Thurn ","weiblich","70 bis 74 Jahre",8,"Städte"
2002,"70731","Thurn ","weiblich","75 bis 79 Jahre",12,"Städte"
2002,"70731","Thurn ","weiblich","80 bis 84 Jahre",5,"Städte"
2002,"70731","Thurn ","weiblich","85 bis 89 Jahre",2,"Städte"
2002,"70731","Thurn ","weiblich","90 bis 94 Jahre",2,"Städte"
2002,"70731","Thurn ","weiblich","95 bis 99 Jahre",0,"Städte"
2002,"70731","Thurn ","weiblich","100 Jahre und älter",0,"Städte"
2002,"70732","Tristach ","männlich","45 bis 49 Jahre",32,"Städte"
2002,"70732","Tristach ","männlich","50 bis 54 Jahre",40,"Städte"
2002,"70732","Tristach ","männlich","55 bis 59 Jahre",33,"Städte"
2002,"70732","Tristach ","männlich","60 bis 64 Jahre",44,"Städte"
2002,"70732","Tristach ","männlich","65 bis 69 Jahre",25,"Städte"
2002,"70732","Tristach ","männlich","70 bis 74 Jahre",25,"Städte"
2002,"70732","Tristach ","männlich","75 bis 79 Jahre",9,"Städte"
2002,"70732","Tristach ","männlich","80 bis 84 Jahre",5,"Städte"
2002,"70732","Tristach ","männlich","85 bis 89 Jahre",2,"Städte"
2002,"70732","Tristach ","männlich","90 bis 94 Jahre",2,"Städte"
2002,"70732","Tristach ","männlich","95 bis 99 Jahre",0,"Städte"
2002,"70732","Tristach ","männlich","100 Jahre und älter",0,"Städte"
2002,"70732","Tristach ","weiblich","45 bis 49 Jahre",34,"Städte"
2002,"70732","Tristach ","weiblich","50 bis 54 Jahre",39,"Städte"
2002,"70732","Tristach ","weiblich","55 bis 59 Jahre",35,"Städte"
2002,"70732","Tristach ","weiblich","60 bis 64 Jahre",46,"Städte"
2002,"70732","Tristach ","weiblich","65 bis 69 Jahre",26,"Städte"
2002,"70732","Tristach ","weiblich","70 bis 74 Jahre",28,"Städte"
2002,"70732","Tristach ","weiblich","75 bis 79 Jahre",24,"Städte"
2002,"70732","Tristach ","weiblich","80 bis 84 Jahre",11,"Städte"
2002,"70732","Tristach ","weiblich","85 bis 89 Jahre",5,"Städte"
2002,"70732","Tristach ","weiblich","90 bis 94 Jahre",4,"Städte"
2002,"70732","Tristach ","weiblich","95 bis 99 Jahre",0,"Städte"
2002,"70732","Tristach ","weiblich","100 Jahre und älter",0,"Städte"
2002,"70733","Untertilliach ","männlich","45 bis 49 Jahre",7,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","50 bis 54 Jahre",5,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","55 bis 59 Jahre",4,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","60 bis 64 Jahre",10,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","65 bis 69 Jahre",9,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","70 bis 74 Jahre",5,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","75 bis 79 Jahre",4,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","80 bis 84 Jahre",2,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","85 bis 89 Jahre",0,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","90 bis 94 Jahre",2,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70733","Untertilliach ","männlich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","45 bis 49 Jahre",4,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","50 bis 54 Jahre",9,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","55 bis 59 Jahre",8,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","60 bis 64 Jahre",10,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","65 bis 69 Jahre",6,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","70 bis 74 Jahre",8,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","75 bis 79 Jahre",7,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","80 bis 84 Jahre",1,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","85 bis 89 Jahre",4,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","90 bis 94 Jahre",0,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70733","Untertilliach ","weiblich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","45 bis 49 Jahre",71,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","50 bis 54 Jahre",56,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","55 bis 59 Jahre",37,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","60 bis 64 Jahre",44,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","65 bis 69 Jahre",39,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","70 bis 74 Jahre",32,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","75 bis 79 Jahre",17,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","80 bis 84 Jahre",6,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","85 bis 89 Jahre",4,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","90 bis 94 Jahre",1,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","95 bis 99 Jahre",1,"Ländlicher Raum"
2002,"70734","Virgen ","männlich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","45 bis 49 Jahre",54,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","50 bis 54 Jahre",44,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","55 bis 59 Jahre",40,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","60 bis 64 Jahre",48,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","65 bis 69 Jahre",36,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","70 bis 74 Jahre",34,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","75 bis 79 Jahre",41,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","80 bis 84 Jahre",14,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","85 bis 89 Jahre",12,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","90 bis 94 Jahre",5,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70734","Virgen ","weiblich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70801","Bach ","männlich","45 bis 49 Jahre",22,"Ländlicher Raum"
2002,"70801","Bach ","männlich","50 bis 54 Jahre",13,"Ländlicher Raum"
2002,"70801","Bach ","männlich","55 bis 59 Jahre",10,"Ländlicher Raum"
2002,"70801","Bach ","männlich","60 bis 64 Jahre",13,"Ländlicher Raum"
2002,"70801","Bach ","männlich","65 bis 69 Jahre",15,"Ländlicher Raum"
2002,"70801","Bach ","männlich","70 bis 74 Jahre",7,"Ländlicher Raum"
2002,"70801","Bach ","männlich","75 bis 79 Jahre",8,"Ländlicher Raum"
2002,"70801","Bach ","männlich","80 bis 84 Jahre",2,"Ländlicher Raum"
2002,"70801","Bach ","männlich","85 bis 89 Jahre",2,"Ländlicher Raum"
2002,"70801","Bach ","männlich","90 bis 94 Jahre",0,"Ländlicher Raum"
2002,"70801","Bach ","männlich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70801","Bach ","männlich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","45 bis 49 Jahre",22,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","50 bis 54 Jahre",14,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","55 bis 59 Jahre",10,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","60 bis 64 Jahre",19,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","65 bis 69 Jahre",11,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","70 bis 74 Jahre",16,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","75 bis 79 Jahre",14,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","80 bis 84 Jahre",10,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","85 bis 89 Jahre",4,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","90 bis 94 Jahre",0,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70801","Bach ","weiblich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","45 bis 49 Jahre",22,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","50 bis 54 Jahre",26,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","55 bis 59 Jahre",25,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","60 bis 64 Jahre",18,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","65 bis 69 Jahre",7,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","70 bis 74 Jahre",6,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","75 bis 79 Jahre",9,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","80 bis 84 Jahre",5,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","85 bis 89 Jahre",3,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","90 bis 94 Jahre",0,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70802","Berwang ","männlich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","45 bis 49 Jahre",26,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","50 bis 54 Jahre",29,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","55 bis 59 Jahre",16,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","60 bis 64 Jahre",12,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","65 bis 69 Jahre",11,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","70 bis 74 Jahre",15,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","75 bis 79 Jahre",21,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","80 bis 84 Jahre",9,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","85 bis 89 Jahre",1,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","90 bis 94 Jahre",0,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70802","Berwang ","weiblich","100 Jahre und älter",1,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","45 bis 49 Jahre",23,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","50 bis 54 Jahre",24,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","55 bis 59 Jahre",15,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","60 bis 64 Jahre",13,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","65 bis 69 Jahre",16,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","70 bis 74 Jahre",11,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","75 bis 79 Jahre",6,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","80 bis 84 Jahre",5,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","85 bis 89 Jahre",0,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","90 bis 94 Jahre",1,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70803","Biberwier ","männlich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","45 bis 49 Jahre",25,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","50 bis 54 Jahre",15,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","55 bis 59 Jahre",12,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","60 bis 64 Jahre",25,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","65 bis 69 Jahre",12,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","70 bis 74 Jahre",13,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","75 bis 79 Jahre",17,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","80 bis 84 Jahre",8,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","85 bis 89 Jahre",1,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","90 bis 94 Jahre",2,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","95 bis 99 Jahre",0,"Ländlicher Raum"
2002,"70803","Biberwier ","weiblich","100 Jahre und älter",0,"Ländlicher Raum"
2002,"70804","Bichlbach ","männlich","45 bis 49 Jahre",20,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","50 bis 54 Jahre",32,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","55 bis 59 Jahre",19,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","60 bis 64 Jahre",24,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","65 bis 69 Jahre",20,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","70 bis 74 Jahre",12,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","75 bis 79 Jahre",6,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","80 bis 84 Jahre",3,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","85 bis 89 Jahre",6,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","90 bis 94 Jahre",1,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","95 bis 99 Jahre",0,"Suburbaner Raum"
2002,"70804","Bichlbach ","männlich","100 Jahre und älter",0,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","45 bis 49 Jahre",25,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","50 bis 54 Jahre",29,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","55 bis 59 Jahre",25,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","60 bis 64 Jahre",27,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","65 bis 69 Jahre",20,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","70 bis 74 Jahre",21,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","75 bis 79 Jahre",17,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","80 bis 84 Jahre",9,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","85 bis 89 Jahre",6,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","90 bis 94 Jahre",1,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","95 bis 99 Jahre",0,"Suburbaner Raum"
2002,"70804","Bichlbach ","weiblich","100 Jahre und älter",0,"Suburbaner Raum"
2002,"70805","Breitenwang ","männlich","45 bis 49 Jahre",48,"Städte"
2002,"70805","Breitenwang ","männlich","50 bis 54 Jahre",49,"Städte"
2002,"70805","Breitenwang ","männlich","55 bis 59 Jahre",43,"Städte"
2002,"70805","Breitenwang ","männlich","60 bis 64 Jahre",49,"Städte"
2002,"70805","Breitenwang ","männlich","65 bis 69 Jahre",27,"Städte"
2002,"70805","Breitenwang ","männlich","70 bis 74 Jahre",22,"Städte"
2002,"70805","Breitenwang ","männlich","75 bis 79 Jahre",8,"Städte"
2002,"70805","Breitenwang ","männlich","80 bis 84 Jahre",12,"Städte"
2002,"70805","Breitenwang ","männlich","85 bis 89 Jahre",6,"Städte"
2002,"70805","Breitenwang ","männlich","90 bis 94 Jahre",2,"Städte"
2002,"70805","Breitenwang ","männlich","95 bis 99 Jahre",0,"Städte"
2002,"70805","Breitenwang ","männlich","100 Jahre und älter",0,"Städte"
2002,"70805","Breitenwang ","weiblich","45 bis 49 Jahre",48,"Städte"
2002,"70805","Breitenwang ","weiblich","50 bis 54 Jahre",47,"Städte"
2002,"70805","Breitenwang ","weiblich","55 bis 59 Jahre",48,"Städte"
2002,"70805","Breitenwang ","weiblich","60 bis 64 Jahre",42,"Städte"
2002,"70805","Breitenwang ","weiblich","65 bis 69 Jahre",17,"Städte"
2002,"70805","Breitenwang ","weiblich","70 bis 74 Jahre",22,"Städte"
2002,"70805","Breitenwang ","weiblich","75 bis 79 Jahre",33,"Städte"
2002,"70805","Breitenwang ","weiblich","80 bis 84 Jahre",14,"Städte"
2002,"70805","Breitenwang ","weiblich","85 bis 89 Jahre",10,"Städte"
2002,"70805","Breitenwang ","weiblich","90 bis 94 Jahre",4,"Städte"
2002,"70805","Breitenwang ","weiblich","95 bis 99 Jahre",1,"Städte"
2002,"70805","Breitenwang ","weiblich","100 Jahre und älter",0,"Städte"
2002,"70806","Ehenbichl ","männlich","45 bis 49 Jahre",31,"Städte"
2002,"70806","Ehenbichl ","männlich","50 bis 54 Jahre",17,"Städte"
2002,"70806","Ehenbichl ","männlich","55 bis 59 Jahre",20,"Städte"
2002,"70806","Ehenbichl ","männlich","60 bis 64 Jahre",17,"Städte"
2002,"70806","Ehenbichl ","männlich","65 bis 69 Jahre",17,"Städte"
2002,"70806","Ehenbichl ","männlich","70 bis 74 Jahre",13,"Städte"
2002,"70806","Ehenbichl ","männlich","75 bis 79 Jahre",9,"Städte"
2002,"70806","Ehenbichl ","männlich","80 bis 84 Jahre",3,"Städte"
